account length,number vmail messages,total day minutes,total day charge,total eve minutes,total eve charge,total night minutes,total night charge,total intl minutes,total intl charge,customer service calls,international plan,voice mail plan,churn
123,34,218.4985754136262,35.712591734501714,141.7880950149928,33.37658352013921,171.10736360884178,7.950277727542407,1.360014898263504,3.1469270965441174,9,yes,yes,0
160,10,205.7949302580688,34.56506601264835,257.2188056741548,35.7370160618367,264.976986037417,14.996102908264717,13.632724459530165,1.6766279647389937,2,no,no,0
173,17,170.97202097203382,18.053628177039606,218.2249486037049,37.431665754464134,231.98354357602616,19.296806429086228,17.564662961059465,1.4422256745446334,4,no,no,1
153,33,201.8256431949492,23.19958733361135,241.95051955571512,22.026542600427202,255.0208505108696,16.367237277052347,5.194217651386971,2.0209582350463187,6,yes,no,0
155,8,214.20048136187944,32.6828334485985,152.4640535936937,30.011826240946146,139.61040845091637,25.875883329716697,16.26878190636326,2.5199104716825604,3,no,no,0
82,15,270.9641767238355,35.76963902520553,173.39153969980433,22.48584631468703,245.2477379916785,19.371651769819895,5.675780572374274,3.6151638687446357,8,no,no,0
142,10,156.9990643188186,32.274715140966165,125.23648805412267,38.73359165545382,156.86631476324652,25.776488539668808,9.062368419077051,3.4469302424617094,4,no,no,0
196,38,113.7396094911391,32.423221022077804,150.14760049874437,29.490071513227832,212.05568914892788,21.054679926740736,10.855392388428193,2.096546779493069,8,no,yes,0
86,33,167.25500178876976,40.36321913409246,106.62465585065785,30.849129387794857,148.23094029230492,14.133072276461682,-4.673494995143413,3.555411300540368,2,no,yes,0
126,4,190.73768030352767,39.32691930572017,148.67127518873457,29.172767316422334,218.01748951905955,17.811075225055635,9.229341269918656,2.4528928044489606,7,yes,no,1
193,19,235.86164909945143,19.082500443598512,227.42279995157807,27.24024700482597,120.95986964377869,18.218141180657085,18.250594441348532,3.335142056907231,7,no,no,0
123,34,250.9654746439613,26.374698801809977,265.2600544444268,30.106944396073157,248.60623524769156,22.09116686010206,14.043674923309077,3.915320818205025,0,yes,yes,0
130,28,218.92961798055651,30.260423621330556,188.28430048676813,21.957615179303357,162.37012496878086,18.40715887851834,13.377703738931483,1.7869976449611402,2,no,yes,0
98,42,210.53533385944317,22.329395489217802,188.73643297519905,32.154957877400186,139.59417402703102,21.47927735850366,13.391148592257835,2.2956647298898627,3,no,no,1
179,39,202.2497723449849,27.137703921147416,230.35019287123552,32.23754678744393,313.527194487679,20.408890482898585,10.643210744247549,1.7683407196738403,9,no,no,0
150,26,180.85751744963886,20.130371709512566,203.9244530123182,27.171366528816762,266.65002947961426,19.60844627042763,2.9770224977561437,3.5247910287101742,2,no,no,0
143,42,228.87641944467447,32.398392479567754,105.87809369202489,21.593209942511862,194.44987265986003,28.413612985602406,8.045772861859579,4.268397343131874,1,yes,yes,1
74,40,176.1127555147295,29.496570311196013,200.8130362423284,29.211646995294068,138.01411550789868,17.38490963577423,10.95750556854814,3.856378345034257,7,no,yes,0
87,14,213.2779078663737,35.76408209094862,177.4659726321157,28.612041656035256,167.8529822310466,25.52036433127128,23.965161906658583,4.455721341769705,3,no,yes,0
153,5,226.1069261719353,31.21452508009391,215.60551197199527,27.059988651396566,213.04656054145028,21.349582137359224,3.4166344538680518,2.165865532097191,1,no,no,0
181,44,159.97729838699087,32.16113925994054,238.95357922097898,31.52249394120385,248.4894640176059,17.088718666853858,4.6585467596282895,1.6681697525436534,4,yes,no,1
84,31,144.2825272404578,34.99288783030223,129.08093128458643,24.62031530087749,266.01260276573174,25.528657653674344,7.668557227921051,4.404102148750875,0,no,no,0
142,14,171.62355044332077,23.251087129693875,275.96132970571057,29.8356358161787,156.76674772350316,22.377797522549088,16.917017744619077,2.1887902279393394,3,no,no,1
143,21,227.2841324601397,24.636184660218518,179.18201250553707,29.866483613018307,128.933165528438,19.41652482642651,6.182553009391079,1.399110234624514,5,no,no,0
131,34,225.11195289373023,24.514163020528517,151.445100682925,36.94366563347911,233.64029836555528,14.601606484539095,4.2031980448536075,0.36885175726322306,2,no,yes,0
135,48,197.88911802336452,31.59044825499688,300.7404780079554,35.464371023002315,205.09554314513667,15.946185206426726,16.450688077875103,2.6469668549138556,4,no,no,0
187,5,165.61257699992052,29.925933908721913,75.43163054100638,33.48576772142728,205.5384818701295,19.258112866212056,14.07938261397332,3.77090206430801,8,yes,no,0
159,27,203.47329130102068,28.817082992647194,249.8994319940735,27.781691746680366,245.54333013952416,24.26426515949586,19.37917329814532,2.36565374656365,2,no,no,0
141,6,106.62268334906861,24.75987473774557,143.5690418869666,26.656104790328932,196.93195384929908,18.148836906419746,11.972855735865618,0.5476488414764615,9,no,yes,0
116,11,198.29387885190025,35.21285186905938,265.5505592516205,36.923013634474984,200.1057417854698,22.234892927243788,7.281091283747683,3.4608682764165772,4,no,no,0
116,10,224.94600310614388,26.983220633726372,114.86079852789061,31.945553323008518,145.41105966008377,15.467330748151992,12.24048968702307,1.6837817374904407,0,no,yes,0
77,43,219.2829232641716,33.928863612377114,305.0725593058087,24.7760228443249,248.40645362392706,30.106894699043828,9.581559049110929,3.08647526562326,0,no,no,0
135,23,209.38991620928078,30.6804558416827,167.26403207150193,28.679421496057653,205.67201892610703,20.204555989852807,5.736646906022035,3.1435496913976437,6,no,no,0
77,43,171.27766992468682,34.17386481978637,180.5297799969549,37.380492400183115,195.16090165045284,18.6675185505815,13.093542147024795,4.232904735923108,2,no,no,0
172,8,215.91743506397313,28.936645934589933,52.12546093237793,26.836529353918166,171.96431635390027,22.1167712967167,5.136077480149547,2.8938156510788993,3,no,yes,0
105,23,91.34161673425444,26.212288751688916,239.45178947172218,29.250575800370907,217.26845267101652,13.927072368358631,10.761842209334405,2.960831091175929,0,no,no,0
167,15,201.57918773640466,26.67202646001502,173.41926711494432,27.397179139984456,122.08554103075923,10.878485223170149,4.707686721153129,3.1980916927833647,8,no,no,0
190,15,212.10137502871484,28.9666435742029,209.27047298414763,33.26355412752105,180.13696225474592,20.82631823392739,8.305737544941373,2.58934350354202,1,no,no,0
180,17,243.57132527218187,31.019367373995692,229.50592554828972,30.408310055128645,159.9037619201257,22.3568603459256,9.376622927001074,3.724852416534378,7,no,no,1
106,0,178.98050416397822,26.751202659127696,248.67054896980898,31.780242975182077,269.3894466684973,19.890938028389048,10.56641460148984,3.404962173429462,0,no,no,0
145,38,134.36557408150284,31.50155872133739,283.6701238522843,40.44978161648981,160.99621304698954,22.710888517062727,13.148977250972244,2.079408517459479,3,no,yes,0
149,27,197.67665858366473,32.55326827364564,160.9725504157506,36.709681338220186,168.80374416124627,10.607087999632565,8.343537960683156,2.5266525207640367,2,no,no,0
127,38,209.42236749477468,31.221202729360378,139.99904468714388,27.84042052379557,187.69176152663442,20.7532531473184,24.931572388787984,2.027495670830735,6,no,no,0
107,16,176.2982278876224,31.511026311381457,260.29566859212053,32.168892755819535,93.65278431919084,17.16265127886694,7.136783160663628,2.123809801839835,9,no,no,0
179,28,156.7042128483107,35.86374058403852,260.1344022417663,35.79998665079655,144.9906338749445,25.74633939618783,1.2675353362782165,4.850855107453815,1,yes,no,0
120,43,146.92556850377844,39.35686670670023,242.80916224627737,27.20486136720454,169.45104101511453,12.698960382512936,11.110642421721582,1.4686714050486753,8,no,no,0
156,11,170.53373529279528,28.00580596823172,207.51780134079158,32.48236657031451,154.61554183526582,19.36402607568422,7.623333504083064,4.332378624180472,2,no,no,1
181,27,140.2927450364137,28.179549923009372,206.03401249290906,25.572440955904923,202.17297492696352,23.350576081756106,10.1180869397068,2.433670961104709,2,no,no,1
108,0,178.81391889475378,26.923224698732493,218.79488288597247,25.935556959627824,230.57757594985654,17.10925856788046,4.788002156587452,3.5407426537709368,9,no,yes,0
181,45,163.93767747307308,28.56130896055088,165.22776852352902,32.30863888460958,185.6508406986805,22.104897439597657,14.439819246900498,3.07741042746917,4,no,no,0
71,32,227.3644480539678,32.08110284073503,221.57921726324858,32.48842516374216,242.54842601181306,18.178784930170863,18.663164191992827,3.8629121477587587,3,no,no,0
136,30,271.3475822140641,36.61263666486452,264.9136294329094,26.221889876335318,251.61242129072255,22.841162799701134,17.465455249216696,1.396978389921976,7,no,no,0
141,32,192.76841413511423,26.527767643007024,173.24452251339773,43.35207528173995,196.5933378492473,15.396846151327289,9.980263406524433,3.578617207770778,4,no,no,0
135,18,157.49895586125274,20.852764064801995,150.54350852351794,31.122828554259666,191.37577038085973,14.814698458418476,15.424675254141828,4.761232033886484,6,no,no,0
165,25,263.590684144531,31.92791774349694,134.0530048722697,29.084879119461206,95.1293608922085,18.999310030087486,11.595355440662093,3.7081652096514715,1,no,no,0
115,29,154.0559068408968,30.645298913334013,183.3702684914368,33.13668377256456,203.0049681506968,14.806862156802346,8.35919461909052,3.056741109909209,2,no,no,0
70,33,176.18808651987163,37.373418788205306,200.2418716100218,33.1928598285046,226.9832399087423,16.643404240590826,6.947334716788836,2.6436819848736675,8,no,yes,0
152,26,150.77418342124835,34.89227530447575,106.31137868693567,31.977006599088803,270.22525561135933,19.89682493702646,8.597662375932996,1.7778928128201756,1,no,no,0
174,38,139.30128665896603,25.958969652796846,174.7828202541044,27.589162285558732,206.8466070544971,14.049116361958689,12.454023806634606,3.003323363382529,9,no,no,0
129,26,184.72783715509817,28.902189323487367,198.7434954969935,35.780350891801696,188.46629184781793,25.732093464446024,13.068007045409491,2.6755433032165303,0,no,no,0
135,20,67.29270700382241,22.333482564946117,181.14520002734957,31.061036885283176,153.46967796122607,26.587995217367016,9.067006847945835,2.736335186120523,6,no,yes,0
182,18,207.2028967955425,25.329272139200107,169.778317570752,34.50695990810547,248.38211510576417,16.69797088561112,12.922939468006755,2.4089086563054747,7,no,yes,0
147,8,181.78527382767274,26.934816250703967,263.4140718009467,38.28003442177964,138.1303096997549,22.90084979393602,6.233432517989991,3.5902136871881307,0,no,no,0
191,23,223.36565296903797,28.093334466294976,203.7876200776892,40.23009118372059,195.39596889661544,22.947752425318857,6.446506136243814,3.7939204534231283,5,no,yes,1
125,16,144.47625769184833,36.348508105016116,245.03503466022548,28.536667377071122,195.49454720691952,5.734636823222544,1.393126465203892,2.121609920562906,0,no,no,0
112,22,147.16985861362878,35.05404722948253,227.54411953015773,25.617787563413398,162.91508763883425,23.5732019109266,13.185650815827294,2.2550451716384146,7,no,yes,0
159,9,220.28912065861368,37.29367085375558,202.7741750614096,28.336591892462902,152.46992704128965,22.66340547149744,9.019597195907409,1.8711685237703715,8,no,no,0
95,21,168.18842784003,31.19295385878926,168.88874054777853,28.982203079029155,221.71528416466444,18.87026151676186,7.033477000881128,2.00718736320991,5,no,no,1
119,24,153.6974524834619,29.56569557779889,206.96680569820438,25.262749192067524,175.42883645604158,17.314808328544213,8.098477300316942,1.7317200490758458,9,no,yes,0
103,16,160.56451230097528,28.337943900372323,273.17173736135885,31.24112963926007,141.28252628417596,18.962986223477,3.5445958882701376,2.2817542650133085,3,no,no,0
113,45,168.76738025693788,28.056838854499894,167.15458458279363,32.75944073193319,138.900258794144,19.70048909968638,11.145122161179032,1.9481840462671225,2,no,yes,1
188,29,76.69503476343736,26.280557127704924,132.89533616841095,38.63544396704593,195.66016818320645,18.37383370883827,5.987565907382638,1.7676448660695696,7,no,no,0
94,35,225.40861644863452,29.978287355717104,181.9605324826459,36.613205810772286,214.82593422053282,24.98979392115111,10.036053399664596,1.4255227686413574,9,no,no,0
149,29,200.75808313532895,28.815334536627073,139.65148962252533,27.064389909827156,259.7296802411631,9.80378251931989,9.611960794114289,1.9845914422531494,8,no,no,0
80,8,150.4452654849117,36.12376911139276,209.48131164825412,29.493868025790924,194.05289118444983,14.417337888828335,8.05259238848287,3.3919381101733577,0,no,yes,1
79,15,193.85901833080572,28.28604847569534,109.64046953055106,30.0265156436259,148.14914848018557,22.9696894165956,3.9509585149099973,2.1629287332243163,0,yes,no,0
157,41,225.28891118916022,33.78430176366415,221.4881554193477,30.051500234278436,264.8144024899237,19.222782073210137,12.64262573411484,1.707124699336977,6,no,no,0
82,48,228.05217231974157,34.65294987101582,189.02295705250108,26.497172015511268,200.43845728180952,14.494196501571036,21.143464420029794,1.9477995409438662,6,no,no,0
79,1,155.36255115477869,26.16789137669786,298.34851694775705,21.076099725103745,289.53305952951223,19.85740617558221,-0.9069788553297293,3.618599352237635,7,no,yes,0
168,4,160.06443505762073,28.695574254844992,246.57044533988375,23.74130510047467,240.2771526478062,15.768397004758294,7.332233804471168,2.9282075793446127,9,no,yes,0
163,5,154.64674235939637,19.66342388314935,219.66205903374748,27.647490153519126,151.62884255326105,13.980141209461182,9.593523423847854,3.8867820975672878,1,no,yes,0
103,0,231.83177267692355,32.78571133339947,257.76628131244297,31.322478519931114,271.57180243087197,16.8009222977124,13.964358965225943,2.5333580503783746,9,no,no,0
104,46,231.98721338683956,29.661840911851982,110.19469587556763,31.84561231380868,303.15130760314287,24.540033896363788,20.652999960749703,2.8758352647819527,4,no,no,0
93,44,172.75060071607305,35.24651538122782,283.8388058277074,27.145323836604994,299.9669827568613,25.06432985621502,23.779366462231884,1.3527229715859026,8,no,yes,0
162,37,163.98607979520253,33.92802474385836,291.5481345497957,36.44482310537456,242.22155534717055,14.11470629468714,8.318359332556003,1.603906508348134,0,yes,no,0
158,29,197.9284998088828,21.108777409599607,177.726267872531,22.937800120765267,281.2478054561886,22.530940228578274,10.731504271934117,0.08953759989350374,1,no,yes,0
111,20,203.3142956563965,38.09171407898631,204.94310268281018,28.866622022848794,131.1755348824708,15.6858900066221,17.5571650816303,3.6480930871831907,7,no,no,0
108,38,163.87202990181345,26.919766425254284,172.11801887279637,21.946820127289882,156.1554065739527,23.498566412835753,11.87389621766819,2.3030834081404583,6,no,no,0
162,46,236.55205286423154,36.500635541667435,204.96396964399898,22.42991101683996,152.51656744429042,12.92239855362677,9.363722631861025,1.304768963878331,5,no,no,0
169,49,162.81698234154507,26.407458543353176,253.872750542426,30.310854391107984,226.3586569271918,25.118565211751964,8.163323224881978,3.0348678974691126,1,no,no,0
163,8,104.71936033756671,32.95507527528764,216.99810963176847,39.03568481150665,206.53293100074018,23.80502609864108,9.765945937212056,2.671946135784367,3,yes,no,0
180,5,184.8674181260426,28.52182698322019,287.0052198128882,24.81646189790434,170.2837501500256,27.12938199725734,6.93455485358103,1.9062110915395352,2,no,yes,0
171,33,153.32069139870254,33.35411786483891,184.24580788051713,34.523778589039395,225.5788510241548,15.928155867058564,11.460188371414532,3.4403896460044168,9,no,yes,0
129,29,162.78759820873952,31.747205811882584,278.8352440960648,34.78812183804702,202.24673673940728,21.243100610854942,12.144851936188717,2.438188915029259,8,no,yes,0
152,45,217.5420373891297,32.619874807646255,152.04899760147225,28.946307727817153,202.36386066421753,10.672776410323605,9.513891378164942,4.985772865486199,4,no,no,1
117,41,174.25877622154195,22.3106077039008,248.99594316233916,29.031560652118536,114.19807583759348,22.941710798710474,16.084393433921733,2.591662797197656,1,no,no,0
167,6,204.49649702263957,34.68607403675533,198.1447621729145,30.915820606436146,123.37359462729471,15.594132959536893,-0.7373482193502934,2.514775101038992,9,no,no,0
98,28,173.1698369192009,36.50875727912685,148.94300367728212,36.51220572873913,223.50740643188234,21.3478697430948,5.063483460644718,2.41998162027286,3,no,no,0
96,10,186.7082001998798,35.53933267393303,161.25828810434552,32.90828651862955,198.3095860800986,24.825399128199642,7.756194180215794,2.2649316285343697,9,no,yes,0
81,25,198.17037732048294,21.070782787560795,210.27927497527358,25.465163841118276,244.32363167425564,18.05134321691762,-5.547291451991711,2.8088924426026236,8,no,no,0
104,28,208.49657522604383,20.328667226780006,161.28197442727628,27.503137200593603,57.05363246975358,20.067300175160547,11.841572225031374,2.593754764480748,2,no,no,0
186,41,164.65329402224845,23.897730646142087,78.86563945547451,33.1106191292653,217.05108156964712,18.081817082750945,10.18998921357203,2.456757076261732,0,no,no,1
131,47,155.77895686183763,25.491467352240704,263.26033582327767,26.189024736163905,103.1137500595859,20.25280917616412,10.519298671923334,1.4123273981758873,7,no,no,0
111,38,177.4516867119647,31.376959409547187,214.79708949627985,27.72821654741475,209.1344192013921,21.24965762197285,7.091091509779904,4.594538453603661,1,no,no,0
140,0,218.6618738623479,33.023708279169064,211.5638728981961,22.37518109121458,195.27969298363274,15.067491215307443,16.683351670630827,2.760936003385005,5,no,no,0
162,29,184.31564094484946,31.896947728487554,218.73252631241817,31.444190005676223,184.94691272002848,21.22721342774823,9.925930484592946,1.9785366356357463,0,yes,no,0
140,33,196.61818165537287,28.048409304155555,179.41297204783734,28.224112348861894,233.30888415998487,29.546703650785062,13.156700945747875,1.9963173013827098,6,no,no,1
162,25,114.76980692092917,29.40443791359175,218.25488700370383,38.775250498065645,150.77638468890027,17.27999466672557,14.27355664708622,1.7831494160763663,4,no,no,0
101,35,161.34159313276257,30.563526744146948,169.15309612985675,28.821151702461222,254.95712440890105,13.685994344780122,18.86244861394752,2.8605014568995086,3,no,no,0
115,11,217.05730508861436,26.72273649326737,196.1855034314876,30.558542273778837,272.3087269576421,17.651350241105213,4.867474314240696,2.1274524567961657,2,no,yes,0
153,21,125.56654858509557,30.532351192901956,124.37547838180787,28.03675501767877,245.3707526818962,20.46916190815496,5.533970966343102,3.252725100083451,1,no,no,0
161,12,223.1321600264012,31.818911913619374,263.528222347667,38.22188715151497,241.4518351624802,17.31326001982712,13.569011034592169,2.3140194876792397,9,no,yes,0
111,17,153.73431492592476,29.43794321355722,274.3459325425032,29.524648393463856,118.87355981375515,24.35665935208824,10.330759054741472,1.8397841223736928,9,no,yes,0
103,36,151.51013325656524,35.50549236113629,153.05041060206597,31.535424882469894,207.96045726438985,23.451877058689174,5.87700195616354,3.2965650672106346,1,no,no,0
165,34,127.02980723058572,26.49222969940748,272.10013845510537,34.44129779036662,214.19232676202745,15.628358162588114,9.82129515358857,1.901222581375173,7,no,no,0
161,26,123.45709633430701,39.848236206194954,177.5474357441861,39.74932832616368,226.08880001108622,19.567743644196277,9.642685695591156,3.0263352558071324,3,no,yes,0
107,11,141.92594210675006,35.15618226303055,194.535884786312,26.19990966793329,191.00468662331164,23.502191262682956,15.803268888201826,3.8165099402622262,9,no,no,0
84,14,169.29059261107884,27.294238827669766,213.46206521193392,36.71371583975153,242.51006611446502,23.05457556582183,11.687046981536426,3.4963124338803793,9,no,yes,0
99,15,90.4032933399644,24.865396809997012,207.61558638171812,28.598832582008768,195.7667518408861,13.279587913454122,16.276349674330373,1.7069627365573443,0,no,yes,1
155,43,137.93912408797507,31.81746666829449,212.4476295803395,35.879188894664495,236.9476638127777,22.854939809965533,11.575390457136585,3.735410988611325,2,no,no,0
119,2,183.32336705522366,34.91439914144963,174.52032425790014,31.576331475756763,194.3612824522947,16.266771046027053,18.48352917272226,2.9371320952312314,3,no,no,0
145,11,220.57442964802135,27.03810958845291,135.46527769781457,33.313993530299676,159.16159588196643,21.71445849248187,11.279753454540645,3.5705960998576325,9,yes,yes,0
83,46,211.41011415605695,24.178598249326406,208.9593756317036,26.82845492262823,202.8898475346941,14.3524922436599,11.274605385324321,5.427439861831161,3,no,no,0
88,21,145.89119875883978,30.3830126057035,246.23379026888563,31.829614050707153,166.07936912597867,22.20785488004219,13.508492386107351,2.9380771569966435,3,no,yes,0
132,5,190.10561035247514,29.045409887573857,188.25360087052627,36.83249234610862,123.81106232396328,18.720910872969906,8.938266461816225,3.886319710482944,8,no,no,0
168,18,177.8280440072203,33.681175593846625,230.79448660222593,40.85602146795359,211.52991942982413,17.18642919548133,0.7933872960476922,3.2981375151438037,8,yes,no,0
141,2,181.3565052251614,31.373314676576552,188.2194054779953,25.059240014310927,208.81088575955386,14.801882314885765,21.062235258903847,3.528132887214918,4,no,yes,0
140,47,204.11349928488895,21.1406463298768,130.90475862225293,35.00521940133649,205.95764015668297,21.84691152457549,10.847951124504782,1.0477873232503474,2,no,no,0
132,22,201.81132725975297,21.720181028082166,122.85861764848269,21.749862962998357,117.481546161362,25.534675795254,15.194648999296827,2.7300211267309127,1,no,no,1
121,35,196.39402516143886,40.295089514657306,259.32502744438784,35.5865853818351,142.39653836967918,29.846545618595975,5.979378029762566,3.02800929598201,1,no,yes,0
179,32,162.34204125694615,29.04212172904287,182.133040946006,30.504662731234752,116.15343049430702,26.149650838630357,16.81720106410628,2.1500209700328567,9,no,no,0
169,36,171.95447377996175,35.21643755995147,298.2879364606039,27.85127536747501,153.23964642300223,18.27112599614629,6.508297306572286,2.5921875436790542,2,no,no,0
166,5,206.52929264381615,27.878348024286204,191.17409556654218,22.87539023970144,207.70140557379023,18.751444581867972,5.425940572276425,4.233484744037071,3,no,no,0
185,5,222.9014653344942,40.341504431055604,224.29917426087218,26.505695444026955,139.9558575335532,26.57735349821914,3.7925695952534033,3.0057095587288702,8,yes,no,0
70,27,169.52829302036702,31.254102777752426,197.7601805253206,27.83718157492355,239.12372166584578,13.632107082682438,12.787353289288692,2.888544953744141,1,no,yes,1
187,42,197.5191635129088,28.599688076282696,211.74485536854493,25.078254832548065,215.0167695594698,8.634029866716098,9.234157319872043,1.9281840719484675,9,no,no,0
177,42,242.56389406045025,20.758074394966563,223.5410543587901,31.346642358166047,247.5469111492169,13.701740653185041,9.215716249298403,2.4372851839242466,0,no,no,0
163,46,212.35458057780184,40.24400100843181,181.0713330703388,29.363649009033136,171.8366131880275,20.564518871491835,26.29888137240797,2.048769036414037,2,no,no,0
146,1,179.41200080983248,31.175146549079102,220.5948450708415,20.757827252844088,256.8108655927963,22.660675823039828,9.918573118756967,2.7391720456890707,7,no,yes,0
79,28,255.38185867929252,36.35818939703695,112.8421857001926,27.28808123478408,209.28968969527517,19.95149815335922,9.705483266642585,2.717122724503076,9,no,yes,1
184,30,262.3282015466087,31.830426455650688,213.9024433269286,36.265493602689695,177.3376993215085,20.750581002735373,14.76033019359915,2.153293335599948,9,no,no,0
195,12,208.63009022384824,38.81957520345199,239.7554185148839,28.544687977479715,279.42132559083257,14.498396029067056,12.211035327565636,3.0941989089120066,8,no,no,0
104,19,232.93691500331153,22.544889325002057,277.4922284600673,31.165496993449278,164.80662837100317,29.41509178973085,19.070208431805312,2.49833207613774,2,no,no,0
155,25,167.21818931675682,34.58603329563634,160.91229960643295,24.30108539266191,169.27146695116224,20.795205949774928,17.317104710741432,-0.7243120111124637,7,no,no,1
91,41,222.4497006855069,34.27256475458115,185.4687808579895,39.228008531258766,231.72685673118747,21.72705605371931,17.453003268931784,1.3379857059546985,6,no,yes,1
149,20,163.59712190228376,23.01437230031745,192.29545061634582,28.436454560649565,189.26206110395879,27.271504065091257,4.1512855157184685,4.202036755462629,8,no,yes,0
101,46,188.2121876813858,34.48826126283541,189.25713022597984,25.958457743220656,264.3112557607702,18.979346604960348,5.9322218711216435,2.1079645274393397,1,no,no,0
168,35,235.8450542771073,31.80952989092987,120.11042506461919,37.05433109093986,171.71206730924456,18.913742957190884,6.747489449898296,3.6241006324928073,0,no,no,0
162,44,243.27822504305828,24.317619937865267,151.14302582195134,37.28653809779286,188.21058685570551,14.621102316380561,7.773647214677494,2.0384821979893015,4,no,yes,0
138,18,163.30021964138083,31.47633731942018,133.29352516669996,28.13284843254417,221.3486117098107,14.627869963123086,16.511262644175947,4.14205077764265,6,no,no,0
82,40,190.48150149711398,33.85725667738981,167.2661373712147,24.69354793346666,127.78443331454434,15.344451234467202,9.131359452972648,1.550134243885554,3,no,no,0
134,40,126.33294422698333,25.884569339976878,206.04262764468223,35.9552791437934,62.461625519967896,20.910656521791438,13.601033717346786,4.098642222306787,8,no,no,0
180,11,263.7181258039234,32.42584774046493,219.75725707537723,36.84093289064742,251.1780690911614,13.071260154993816,14.308358729650418,3.2804278904600848,2,no,no,0
122,28,132.35863780688948,31.52911198144691,235.84267762671948,17.20701931844544,220.73589537669736,19.645730906849543,4.877509784134667,3.3089533263292994,3,no,yes,0
109,4,135.19632182337938,32.04896016388835,310.1905192807144,30.96601233551476,222.58241489171405,21.93312827485014,17.820845972114288,3.782487409224252,7,no,yes,0
109,3,205.48512869381264,35.41124007317018,116.34426065960481,26.27306067105314,293.0663839735239,18.793933943404127,19.062912038651966,2.972524154652668,0,no,no,1
84,31,237.87474867534365,27.33832955777343,198.0986333448209,28.72012878487628,152.56194246197248,9.901753440497881,13.575628488777365,3.078130935610665,2,no,no,0
100,19,122.35030750468852,24.886641691314935,196.03899938204552,22.96020327100734,61.95287455499198,17.13485318865945,15.319985330474633,3.1144454899304748,1,no,no,0
174,39,151.96256207408004,29.726113455275723,219.37812750972864,26.737668668915514,212.094521059794,21.504257553456224,11.714759409527662,4.960653812065103,2,no,no,0
115,20,160.0569010800126,33.810914817419054,187.82124709978268,20.646590436554447,178.03466799164187,20.21372324763738,14.06360823474057,4.531713244314465,5,no,no,0
130,37,214.39094734261298,29.660619447623148,149.23547165197687,37.640276914821754,285.89331862810025,24.85304296740269,12.670181440689927,3.5811880261411515,1,no,yes,0
171,24,214.23781728413564,28.229411546677575,227.89140046969965,27.10848276063736,112.15199227844292,23.784633597237914,14.07582882369897,2.2000162063617017,3,no,no,0
171,49,128.42359787179637,28.84642590931959,267.1433884002362,30.606285625425702,262.2402463111553,12.892613357178206,17.984029475935237,1.2416915495423664,2,no,no,0
197,49,262.1073224460579,36.313080856309526,237.07633445524868,30.590416658970366,175.29179803164695,26.085503588954097,5.326383853297026,3.6384270700926193,9,no,yes,0
85,14,186.0706521409696,36.00818830481852,176.5850872171307,21.75991276461623,184.2636387916682,19.86213581153241,8.343001722854382,2.3340982044672685,0,no,no,0
106,31,152.8097823506751,35.18169391760807,161.32611627456373,34.946608777375275,194.82297487222417,29.113929685615343,11.121545170680207,2.3168607844223197,3,no,no,0
72,35,165.95733982329858,25.735727996613306,163.322753944032,45.80763714846947,256.5945451381884,19.50970777328762,5.533779772354736,2.0449064285667684,1,no,no,1
191,25,169.37547156604091,22.141655890965527,169.80585017973704,25.46652924524062,261.877631830543,22.070342640292047,8.762536632440224,1.7348000878228267,7,no,no,0
136,23,155.11418613521403,35.49330386726253,197.92047391244958,33.161020636017554,204.94684752338262,20.311195440185262,4.304093400070399,2.255548855730985,8,no,no,1
184,41,104.11112521749904,26.307491856925942,225.18260729680372,27.77168603322872,128.66009439553653,21.564265564556564,8.461921150249005,3.702473632331727,0,no,no,1
94,14,184.97069464382903,25.859353423494817,244.53102810315778,36.44167802069663,141.25015679421637,12.981662748046466,7.3849002636067835,3.4976346863894925,1,no,no,0
188,33,125.42647471372871,37.79372429565748,249.47901526321144,28.93188114266283,158.19174778984677,19.42344589561283,13.176638321518492,2.875405213072571,3,no,yes,0
188,27,147.6494314287546,30.00026888327187,209.3293130304744,35.03185059470647,313.0896315025072,18.02458638371001,13.635338369459324,2.2209144296345924,2,no,no,0
169,35,194.84676336350998,24.144607829294692,275.10230157873923,39.44397459984058,200.21509246735303,27.453937331884685,5.183408795343753,1.851397157419432,3,no,yes,1
197,43,170.02223574523066,27.30090505068986,260.06695110829844,36.89193291439309,153.48199442316792,25.578843050225665,8.777272211552543,2.167660239946539,7,no,no,0
150,41,114.5969292390206,30.137348840283597,177.77409904559647,29.725206884143553,264.17082251818863,15.901892209225018,17.346818313318376,2.7567624771247194,2,no,no,0
140,4,205.86772842029234,31.004020434497427,305.52692047260115,29.76211172296221,137.39649398370761,23.45931149449158,10.139048688521555,1.6522523455229678,9,yes,no,0
189,23,196.57786829972,22.329163857521756,176.53006780828332,29.622393045956517,168.8254908306858,19.288788031533315,17.17780164671635,1.3611222851131701,0,no,no,0
187,45,191.59417746196922,33.182129275591784,175.21660087200465,26.648025904504745,274.5779126028296,23.803530260581994,8.38343728652667,0.30387099568493925,4,no,no,0
75,43,190.79667441025364,32.01745401218307,188.3637370693161,27.59923417921075,143.24116371272567,18.091324812933912,17.520507604616625,2.5501928346328633,8,no,no,0
